--> Fan2023_Database_ImpactEnergy.csv
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.1CoCrFeNi; 
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.1CoCrFeNi; 
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.1CoCrFeNi; 
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.3CoCrFeNi; 
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.3CoCrFeNi; 
processing details: VLM + HW (1323K & 87% reduction); original composition note: Al0.3CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: Al0.1CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: Al0.1CoCrFeNi; 
processing details: VLM; grain size (micrometers): 150; original composition note: Al0.1CoCrFeNi; 
processing details: VLM; original composition note: Al0.75CoCrFeNi; 
processing details: VLM; original composition note: Al0.75CoCrFeNi; 
processing details: VLM; original composition note: Al0.75CoCrFeNi; 
processing details: VLM; original composition note: Al1.5CoCrFeNi; 
processing details: VLM; original composition note: Al1.5CoCrFeNi; 
processing details: VLM; original composition note: Al1.5CoCrFeNi; 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WS direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (WL direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: VIM; grain size (micrometers): >1000; original composition note: CoCrFeMnNi (H direction); 
processing details: LAAM; original composition note: FeCrNiMnCo; 
processing details: LAAM; original composition note: FeCrNiMnCo; 
processing details: LAAM; original composition note: FeCrNiMnCo; 
processing details: LAAM; original composition note: FeCrNiMnCo; 
processing details: VIM + H (1373K & 6h) + CR (75% reduction) + A (1223K & 1h) + WQ; grain size (micrometers): 20.6 ± 11.0; original composition note: V10Cr10Fe45Co30Ni5; 
processing details: VIM + H (1373K & 6h) + CR (75% reduction) + A (1223K & 1h) + WQ; grain size (micrometers): 20.6 ± 11.0; original composition note: V10Cr10Fe45Co30Ni5; 
processing details: VLM + H (1473K & 12h) + HW (873-923K & ~83% reduction) + A (1173K & 2h); grain size (micrometers): 30; original composition note: CoCrNi; 
processing details: VLM + H (1473K & 12h) + HW (873-923K & ~83% reduction) + A (1173K & 2h); grain size (micrometers): 30; original composition note: CoCrNi; 
processing details: SLM; original composition note: FeCoCrNi; 
processing details: SLM + A (773K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (873K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (973K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1073K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1173K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1273K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1373K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1473K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: SLM + A (1573K & 2h) + FC; original composition note: FeCoCrNi; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCoCrFeNi2.1; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: VIM; original composition note: AlCo0.4CrFeNi2.7; 
processing details: SLM; grain size (micrometers): 12.93; original composition note: CrMnFeCoNi; 
processing details: SLM; grain size (micrometers): 12.93; original composition note: CrMnFeCoNi; 
processing details: HW (1273K) + A (1273K & 8h); grain size (micrometers): 33; original composition note: Cr26Mn20Fe20Co20Ni14; 
processing details: HW (1273K) + A (1273K & 8h); grain size (micrometers): 33; original composition note: Cr26Mn20Fe20Co20Ni14; 
processing details: CR + A (1273K & 1h); grain size (micrometers): 27.5; original composition note: CrMnFeCoNi; 
processing details: CR + A (1273K & 1h); grain size (micrometers): 27.5; original composition note: CrMnFeCoNi; 


--> Fan2023_Database_ImpactToughness.csv
processing details: VAM; original composition note: Al18Cr21Fe20Co20Ni21; 
processing details: VAM; original composition note: Al15.5Cr22.25Fe20Co20Ni22.25; 
processing details: VAM; original composition note: Al13Cr23.5Fe20Co20Ni23.5; 
processing details: VAM; original composition note: Al10.5Cr24.75Fe20Co20Ni24.75; 
